,posX,posY,Age,Mins,Tackles,Inter,KeyP,Goals,Assists,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,Rating,CurrentPts,Pts,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating
134,0.0,1.0,31,2256,0.9,1.0,2.0,10,7,0.8,0.7,90.9,92.4,0.8,6.9,0.6,7.41,30.0,141.0,713.0,1.0,0.6,1,1,2.1,121.4,94.1,7.28
135,0.0,1.0,22,2439,2.5,2.7,0.6,1,1,0.7,0.6,72.6,91.6,0.0,4.5,0.1,7.41,30.0,141.0,875.0,2.1,2.9,1,0,0.8,90.6,90.5,7.27
136,1.0,3.0,23,1351,1.3,1.0,1.9,5,15,1.4,1.6,28.1,74.8,1.0,2.1,0.6,7.4,32.0,105.0,456.0,2.3,1.0,2,1,1.7,32.9,78.3,7.26
137,0.0,2.0,20,1820,2.4,1.6,1.2,2,3,1.4,0.8,73.1,92.7,0.4,3.6,0.3,7.4,30.0,141.0,428.0,1.7,1.6,0,1,0.7,69.0,93.0,7.24
138,0.0,2.0,29,3143,3.0,2.3,1.8,1,9,0.5,0.3,78.0,88.1,0.7,9.3,0.2,7.48,32.0,105.0,830.0,2.9,1.4,0,1,1.6,78.7,89.1,7.32
139,1.0,3.0,24,1947,1.4,0.9,1.4,9,8,1.4,1.1,62.5,86.9,0.3,2.6,0.7,7.44,30.0,141.0,663.0,0.7,0.4,1,3,2.2,78.3,89.5,7.35
140,1.5,1.0,28,2676,3.4,2.0,1.6,2,11,1.5,1.2,71.4,84.5,1.1,2.8,0.2,7.43,30.0,141.0,855.0,3.1,1.9,0,3,2.1,85.1,88.7,7.41
141,1.0,2.0,27,1867,1.1,1.1,1.2,2,9,1.5,1.2,57.7,89.7,0.1,2.2,0.6,7.43,30.0,141.0,575.0,0.9,0.9,3,1,1.5,70.8,89.9,7.18
142,1.0,3.0,22,1681,1.1,1.2,1.0,12,5,2.0,2.2,27.4,80.8,0.3,0.5,0.3,7.43,30.0,141.0,357.0,0.7,0.7,2,0,1.0,22.7,84.6,6.71
143,1.0,3.0,23,3268,0.6,0.6,2.5,50,16,2.6,1.6,63.8,84.2,0.4,1.4,1.5,8.88,30.0,141.0,990.0,0.6,0.3,14,5,2.9,80.9,86.9,8.88
144,2.0,3.0,26,3354,0.5,0.5,1.6,46,12,2.1,2.3,37.0,80.6,0.6,1.1,0.5,8.28,32.0,105.0,931.0,0.8,0.7,10,3,2.4,41.4,78.7,8.43
145,0.0,2.0,26,3330,2.8,5.6,0.8,3,1,0.7,0.4,69.9,87.9,0.1,5.4,0.1,7.53,4.0,63.0,450.0,1.0,3.8,0,0,0.6,69.8,92.8,6.84
146,2.0,1.0,23,2719,2.5,2.4,1.4,3,5,1.4,1.1,55.6,83.0,0.4,3.0,0.3,7.51,32.0,105.0,467.0,2.1,1.1,0,3,1.3,50.4,83.6,7.2
147,2.0,1.0,19,603,1.4,1.0,0.2,1,0,0.5,0.9,18.2,74.9,0.3,0.6,0.1,6.45,18.0,93.0,91.0,4.0,1.5,0,0,0.5,21.0,66.7,6.69
148,1.0,2.0,20,1199,1.8,1.0,0.6,0,0,0.9,0.8,20.7,80.9,0.3,0.4,0.1,6.49,18.0,93.0,303.0,1.1,1.3,0,0,0.3,19.9,79.9,6.39
149,1.0,3.0,18,785,0.8,0.4,0.5,2,2,0.7,0.7,15.2,80.2,0.2,0.3,0.0,6.51,20.0,78.0,108.0,0.5,1.0,0,0,0.0,11.5,69.6,6.18
150,0.0,4.0,26,2164,0.4,0.3,0.7,5,3,1.7,1.3,13.6,76.6,0.1,0.5,0.1,6.54,18.0,93.0,233.0,0.2,0.0,3,1,0.3,7.0,73.8,6.77
151,1.0,3.0,21,538,0.4,0.2,0.5,1,0,2.5,1.0,11.9,73.3,0.1,0.5,0.1,6.56,20.0,78.0,245.0,0.4,0.4,2,1,0.6,7.8,82.1,6.86
152,1.0,3.0,24,949,0.5,0.3,0.7,2,2,1.8,1.2,18.4,78.8,0.5,0.6,0.2,6.6,18.0,93.0,438.0,0.4,0.4,1,1,1.4,18.4,76.7,7.02
153,1.0,2.0,21,911,1.4,2.0,0.4,0,1,1.3,0.7,27.9,84.9,0.0,1.7,0.2,6.62,18.0,93.0,75.0,3.0,4.0,0,0,1.0,25.0,88.0,7.11
154,0.0,4.0,32,1016,0.6,0.3,1.1,2,2,0.7,0.7,25.0,78.7,0.5,1.1,0.1,6.61,18.0,93.0,150.0,0.0,0.5,0,0,1.0,24.0,66.7,6.16
155,1.0,3.0,27,1728,0.5,0.3,1.0,6,5,1.7,1.4,21.0,77.7,0.4,1.1,0.6,6.74,19.0,28.0,68.0,0.0,0.0,0,0,0.0,4.0,75.0,6.04
156,0.5,2.0,32,1231,1.7,1.3,0.9,0,2,0.8,0.3,47.3,84.7,0.1,7.0,0.2,6.78,18.0,93.0,383.0,1.2,1.8,0,0,0.2,35.4,71.2,6.88
157,2.0,1.0,29,2195,1.8,1.0,0.8,2,3,0.5,0.9,25.5,81.2,0.9,1.0,0.1,6.77,19.0,28.0,309.0,1.3,1.8,0,1,1.0,24.8,78.8,6.59
158,1.0,0.0,34,983,2.1,1.3,0.2,1,0,0.9,0.8,39.9,82.0,0.3,1.3,0.0,6.79,20.0,78.0,181.0,1.7,1.3,0,0,0.0,12.3,73.0,6.29
159,1.5,1.0,24,1664,1.0,0.6,1.3,2,5,1.4,0.9,26.0,83.7,0.9,1.5,0.3,6.82,20.0,78.0,411.0,1.6,1.4,0,0,1.9,29.4,85.0,6.68
160,0.0,2.0,35,1158,1.2,0.6,1.4,2,1,1.7,1.6,48.1,84.3,1.0,4.2,0.4,6.84,20.0,78.0,528.0,1.1,0.6,0,2,1.6,33.9,76.4,6.87
161,0.0,0.0,22,964,2.1,2.3,0.1,0,0,0.1,0.3,27.0,78.7,0.0,1.4,0.0,6.86,19.0,28.0,92.0,2.5,2.0,2,0,0.5,21.0,78.6,7.4
162,1.0,0.0,30,1471,2.1,1.8,0.1,0,0,0.1,0.2,42.4,85.7,0.1,4.6,0.0,6.85,20.0,78.0,318.0,1.8,1.7,0,0,0.2,28.5,85.4,6.63
163,0.0,0.0,30,1065,1.8,2.0,0.4,0,0,0.2,0.2,38.2,80.7,0.4,2.5,0.0,6.9,18.0,93.0,496.0,2.7,1.7,0,0,0.7,32.8,79.2,7.07
164,0.0,0.0,35,1429,1.0,2.8,0.2,1,0,0.5,0.4,56.2,89.2,0.1,6.6,0.0,6.91,20.0,78.0,562.0,2.3,1.7,0,0,0.0,42.6,87.6,6.75
165,0.0,2.0,25,1956,1.8,1.3,1.1,3,4,1.5,1.1,29.4,84.2,0.3,2.0,0.2,6.93,19.0,28.0,183.0,1.2,0.5,0,0,0.8,7.8,80.9,6.2
166,0.0,2.0,26,2965,1.4,0.9,0.8,10,1,1.4,1.4,44.2,83.7,0.4,2.8,0.3,6.93,20.0,78.0,778.0,1.0,1.3,1,2,1.1,35.2,81.0,6.69
167,1.0,3.0,24,1317,0.8,0.6,1.2,5,4,1.8,1.6,37.9,85.4,0.5,2.6,0.2,7.0,20.0,78.0,499.0,0.9,1.4,3,0,1.1,30.6,76.2,7.21
168,0.0,0.0,23,994,2.3,2.9,0.1,1,0,0.2,0.3,39.8,85.1,0.0,3.3,0.0,7.03,18.0,93.0,180.0,6.0,3.0,0,0,0.0,36.0,86.1,7.52
169,0.0,4.0,31,2533,0.5,0.3,1.4,24,3,2.5,1.8,28.3,81.1,0.2,1.0,0.3,7.03,18.0,93.0,490.0,0.4,0.0,2,1,0.9,19.3,81.5,6.84
170,1.0,2.0,23,1183,2.0,1.3,1.6,2,5,2.4,1.0,32.2,88.3,0.7,1.6,0.5,7.04,18.0,93.0,251.0,1.4,1.4,1,0,0.8,23.6,84.7,6.82
171,2.0,1.0,25,2110,1.4,1.5,0.9,2,1,1.0,0.9,30.0,85.8,0.5,0.7,0.3,7.05,19.0,28.0,640.0,1.4,2.3,0,0,0.7,27.7,80.9,6.76
172,1.5,1.0,28,1466,2.8,2.2,0.4,0,0,0.7,0.6,45.2,85.1,0.3,2.3,0.1,7.05,20.0,78.0,348.0,0.5,4.0,0,0,0.0,37.5,78.7,6.51
173,0.0,3.0,23,2686,1.3,0.5,1.6,9,9,1.2,0.7,42.9,84.3,0.5,2.9,0.6,7.08,19.0,28.0,705.0,1.3,0.5,2,1,1.3,33.9,79.7,7.01
174,0.0,0.0,33,2547,2.4,3.2,0.1,0,0,0.4,0.4,40.9,82.6,0.0,4.7,0.0,7.07,19.0,28.0,692.0,2.5,2.5,0,0,0.1,33.3,74.1,6.86
175,0.0,2.0,26,1398,2.0,1.6,1.1,1,6,1.0,0.7,42.5,87.1,0.6,5.8,0.3,7.07,20.0,78.0,273.0,1.1,1.0,0,1,0.6,27.3,82.2,6.28
176,1.3333333333333333,1.0,37,3012,2.8,1.4,1.0,0,3,1.0,0.6,42.9,90.1,0.2,1.8,0.1,7.07,18.0,93.0,720.0,3.0,1.3,0,1,0.8,37.9,88.8,7.01
177,0.6666666666666666,1.0,34,2003,2.8,2.1,0.5,0,0,0.8,0.2,61.7,88.1,0.1,10.4,0.2,7.1,20.0,78.0,510.0,2.5,4.5,0,0,0.2,43.8,87.1,7.02
178,0.0,1.0,30,3115,3.2,2.2,1.2,4,2,0.4,0.7,45.6,85.4,0.2,2.8,0.2,7.1,18.0,93.0,646.0,3.3,4.1,1,1,1.0,41.9,77.9,7.31
179,0.0,1.0,26,2602,2.7,2.1,0.8,0,4,1.0,0.9,49.6,86.5,0.1,7.2,0.3,7.1,19.0,28.0,718.0,3.3,1.9,2,2,1.5,41.0,82.9,7.31
180,0.0,0.0,29,2674,1.8,2.9,0.2,2,0,0.2,0.2,30.5,76.5,0.0,4.7,0.0,7.15,19.0,28.0,660.0,2.4,2.1,0,0,0.0,24.9,70.1,6.72
181,2.0,1.0,24,2839,2.9,2.4,0.6,2,2,0.6,0.9,32.8,83.1,0.3,1.1,0.0,7.14,18.0,93.0,585.0,2.3,2.9,0,1,0.4,30.0,72.9,6.89
182,0.0,0.0,33,2306,1.7,2.6,0.3,2,1,0.2,0.1,39.4,83.5,0.0,5.0,0.0,7.13,18.0,93.0,540.0,1.7,1.2,1,0,0.3,42.8,79.8,6.91
183,2.0,1.0,24,2598,3.2,1.7,0.6,0,2,0.5,0.4,53.9,83.2,0.6,4.2,0.1,7.17,20.0,78.0,717.0,2.4,2.4,0,0,0.8,37.3,80.2,6.84
184,2.0,3.0,24,2916,0.8,0.6,0.8,23,3,1.2,1.5,21.6,72.4,0.2,1.1,0.2,7.17,19.0,28.0,702.0,0.3,1.1,5,2,1.1,19.1,72.5,7.2
185,0.0,1.0,26,2557,3.1,2.0,1.2,2,3,1.8,0.8,49.2,81.6,0.3,6.8,0.4,7.16,19.0,28.0,660.0,4.9,1.9,0,0,1.1,41.1,79.9,7.15
186,0.0,2.0,34,1414,3.4,2.6,0.5,1,1,0.9,0.7,43.6,86.3,0.0,3.0,0.2,7.19,20.0,78.0,436.0,3.8,3.7,0,0,0.3,39.5,82.7,6.97
187,1.0,3.0,27,1775,0.5,0.5,2.1,6,9,2.1,1.9,34.8,84.1,0.9,1.5,0.6,7.17,20.0,78.0,554.0,0.6,1.0,3,2,1.9,31.1,81.5,7.2
188,0.0,0.0,29,1182,1.7,1.9,0.3,0,0,0.1,0.2,43.6,87.4,0.1,6.3,0.1,7.22,20.0,78.0,456.0,1.7,2.3,0,0,0.3,39.3,79.7,6.71
189,2.0,1.0,29,2460,2.1,2.0,0.6,3,5,1.2,1.0,30.2,77.6,0.8,0.9,0.1,7.2,19.0,28.0,577.0,2.0,1.7,0,1,0.6,26.3,67.4,6.81
190,1.0,3.0,28,1006,0.3,0.3,2.8,3,10,2.1,1.2,32.3,79.7,1.3,1.1,0.6,7.27,20.0,78.0,214.0,0.3,0.0,1,0,2.3,24.3,63.0,6.91
191,1.0,2.5,27,1330,0.6,0.4,2.3,4,5,1.6,0.7,51.9,82.5,1.6,4.6,0.6,7.24,18.0,93.0,375.0,1.2,1.0,0,1,2.4,38.6,81.3,7.05
192,1.0,3.0,26,2209,0.9,0.3,2.0,9,5,2.3,2.1,29.0,76.6,1.8,1.9,0.6,7.39,19.0,28.0,701.0,0.8,0.6,2,3,2.0,25.3,73.8,7.48
193,2.0,0.0,29,2137,2.0,2.5,2.5,2,4,1.3,1.1,50.6,80.7,1.7,3.5,0.3,7.36,18.0,93.0,226.0,0.7,2.3,0,0,0.7,29.0,78.2,6.97
194,2.0,1.0,26,675,2.8,2.4,0.6,0,0,0.6,0.4,53.3,88.5,0.6,3.0,0.1,7.34,20.0,78.0,106.0,1.0,1.0,0,0,0.5,20.5,75.6,5.92
195,0.0,0.0,26,2296,1.3,3.4,0.3,2,0,0.3,0.1,60.2,91.0,0.0,10.9,0.0,7.46,20.0,78.0,590.0,2.3,3.3,1,0,0.3,49.4,85.5,7.19
196,0.0,4.0,29,2810,1.0,0.4,2.7,28,6,2.8,1.9,46.4,77.1,0.6,2.1,0.9,8.14,20.0,78.0,720.0,0.5,1.0,5,4,1.9,38.8,71.3,7.58
197,0.0,0.0,33,3061,3.3,4.1,0.6,1,2,0.5,0.3,38.0,81.2,0.2,4.1,0.0,7.69,18.0,93.0,630.0,3.1,2.6,1,0,0.1,35.0,74.3,7.47
198,0.0,2.0,28,900,2.6,1.6,1.8,3,1,0.6,1.0,78.2,88.5,0.1,8.5,0.0,7.54,18.0,93.0,180.0,1.5,1.5,0,0,0.5,57.0,83.3,6.71
199,1.0,0.0,30,2597,3.4,3.6,0.5,2,2,0.6,0.7,43.9,82.9,0.2,2.6,0.1,7.53,19.0,28.0,750.0,4.1,4.6,0,0,0.5,39.0,80.8,7.61
200,2.0,3.0,31,580,0.7,0.5,0.3,2,1,0.8,0.5,6.0,71.4,0.2,0.2,0.0,6.5,30.0,118.0,203.0,1.2,0.2,2,0,0.2,12.8,81.3,6.73
201,1.0,2.0,18,492,1.2,0.2,0.1,0,0,0.6,0.3,16.1,83.6,0.0,0.7,0.1,6.56,7.0,16.0,185.0,1.7,1.7,0,0,0.7,34.0,79.4,6.62
202,0.0,4.0,26,461,0.2,0.2,0.2,4,0,0.5,0.7,5.3,72.6,0.1,0.2,0.0,6.58,7.0,16.0,107.0,0.7,0.3,0,0,0.3,8.7,65.4,6.37
203,0.0,4.0,22,1239,0.2,0.5,0.4,7,2,0.6,1.0,12.1,68.9,0.1,0.1,0.0,6.73,16.0,45.0,206.0,0.0,0.1,2,0,0.1,9.0,61.9,6.38
204,0.0,0.0,25,598,1.1,1.0,0.6,0,1,0.7,1.0,34.6,81.8,0.9,2.6,0.0,6.76,16.0,45.0,90.0,1.0,0.0,0,1,2.0,15.0,46.7,6.87
205,2.0,1.0,21,509,1.5,1.0,0.4,0,0,0.6,0.3,23.0,86.2,0.1,0.9,0.0,6.81,30.0,118.0,210.0,4.5,4.0,0,0,2.0,48.5,85.6,7.31
206,0.0,0.0,21,2285,1.1,2.1,0.1,0,0,0.4,0.1,45.7,84.5,0.0,4.3,0.0,6.79,16.0,45.0,540.0,2.0,1.5,0,0,0.0,45.8,83.6,6.59
207,0.0,0.0,31,1746,1.2,2.1,0.2,1,2,0.2,0.2,38.4,85.0,0.0,4.7,0.0,6.86,16.0,45.0,315.0,1.3,1.8,1,0,0.0,26.5,72.6,6.42
208,0.0,2.0,34,1218,1.8,1.4,0.8,2,1,1.3,0.7,41.9,79.8,0.2,3.1,0.1,6.89,16.0,45.0,437.0,0.2,1.8,1,2,1.0,40.7,79.5,6.95
209,0.0,2.0,29,1836,1.7,2.0,0.7,3,3,1.0,0.5,34.4,80.3,0.0,1.6,0.2,6.88,16.0,45.0,707.0,1.5,1.4,0,1,0.9,46.0,77.4,6.48
210,1.0,3.0,22,992,1.0,0.8,0.5,7,3,0.5,0.6,17.0,84.4,0.3,1.0,0.0,6.94,7.0,16.0,320.0,1.3,0.5,1,0,0.7,24.3,79.5,6.63
211,0.0,0.5,25,950,1.7,2.4,0.0,1,0,0.0,0.2,46.7,81.4,0.0,3.1,0.0,6.96,7.0,16.0,184.0,2.3,2.3,0,0,0.0,35.3,76.4,6.79
212,1.0,1.0,18,1559,1.4,1.3,0.7,2,2,0.4,0.6,30.6,86.8,0.3,1.5,0.0,6.97,30.0,118.0,762.0,1.8,1.2,0,1,0.8,43.1,90.5,6.85
213,0.0,2.0,22,2356,1.9,2.4,0.6,3,3,0.8,0.4,49.2,83.7,0.0,3.6,0.0,7.0,16.0,45.0,504.0,0.9,2.1,0,0,0.0,43.0,82.4,6.28
214,1.0,3.0,23,1351,1.4,0.7,1.4,0,2,1.7,1.2,42.7,85.2,0.4,3.9,0.2,6.99,16.0,45.0,247.0,0.3,1.0,0,0,0.5,23.3,77.4,6.04
215,0.0,1.0,32,1570,2.3,2.2,0.3,0,0,0.5,0.4,51.3,91.0,0.1,6.7,0.1,7.02,30.0,118.0,739.0,1.6,1.9,0,0,0.8,50.6,90.1,6.66
216,0.5,0.5,22,1910,2.3,2.8,0.5,0,0,0.3,0.3,47.4,79.7,0.3,5.0,0.0,7.07,16.0,45.0,328.0,0.8,1.0,0,0,0.0,29.0,77.9,5.95
217,1.5,1.0,25,1789,2.0,1.7,0.8,0,2,0.6,0.3,62.8,88.4,0.4,6.9,0.0,7.06,30.0,118.0,478.0,3.0,2.2,1,0,1.5,53.8,85.4,7.29
218,0.0,1.0,23,1713,2.9,1.6,0.3,1,1,0.9,0.3,38.3,88.7,0.0,5.4,0.1,7.05,30.0,118.0,761.0,3.4,2.2,0,0,0.2,41.5,89.2,7.02
219,1.0,0.0,26,2458,1.8,2.4,1.0,1,4,0.4,0.6,38.4,79.7,1.0,2.1,0.0,7.1,16.0,45.0,675.0,2.8,1.5,1,1,1.0,32.8,80.5,6.68
220,1.0,0.0,22,2183,1.8,3.4,0.1,0,1,0.3,0.1,57.0,87.2,0.2,4.9,0.0,7.14,30.0,118.0,1231.0,2.2,2.4,0,1,0.2,48.1,86.9,7.1
221,0.0,2.0,31,1964,2.6,2.0,0.6,3,3,0.8,0.8,44.4,80.9,0.0,2.3,0.1,7.14,7.0,16.0,346.0,3.6,2.2,0,0,0.0,43.4,74.7,6.57
222,0.0,1.0,22,1591,3.4,2.5,0.6,1,3,1.1,0.7,37.0,78.9,0.1,2.2,0.0,7.2,7.0,16.0,295.0,4.3,2.3,0,0,0.8,49.8,76.9,6.59
223,1.5,1.0,23,2435,2.9,1.6,1.1,1,4,0.8,0.6,41.7,73.6,1.1,2.0,0.0,7.2,7.0,16.0,450.0,1.2,1.4,0,0,0.6,36.2,60.8,6.31
224,1.5,1.0,24,2718,2.0,2.6,2.0,2,6,1.0,0.8,49.9,77.0,1.0,3.3,0.1,7.19,16.0,45.0,720.0,2.6,2.6,0,1,1.6,44.8,72.6,6.84
225,0.0,0.0,22,2206,1.8,2.2,0.2,0,1,0.2,0.0,63.0,79.4,0.0,7.3,0.0,7.19,7.0,16.0,360.0,1.8,2.0,0,0,0.3,74.0,73.3,6.63
226,1.0,0.0,22,2898,1.7,2.5,0.1,0,1,0.1,0.2,67.3,89.4,0.1,7.9,0.0,7.21,30.0,118.0,918.0,2.1,1.6,0,2,0.3,50.5,91.1,6.9
227,1.0,2.0,23,1413,0.8,1.7,1.2,4,2,2.3,1.1,27.3,86.0,0.3,0.3,0.0,7.26,16.0,45.0,518.0,0.8,1.8,1,2,2.0,36.0,82.9,7.04
228,1.5,1.0,22,2339,2.5,1.6,1.3,7,7,1.2,0.9,25.7,76.1,0.4,0.8,0.1,7.25,7.0,16.0,320.0,2.8,1.2,1,0,0.6,22.0,80.9,6.64
229,1.0,3.0,21,2702,0.8,1.0,1.8,7,7,1.9,1.3,34.5,78.8,0.8,0.9,0.2,7.31,30.0,118.0,720.0,1.4,1.1,2,1,2.3,28.4,79.8,7.06
230,1.5,1.0,22,571,2.0,2.0,1.0,0,0,0.4,0.6,44.3,85.2,1.1,3.9,0.0,7.29,7.0,16.0,90.0,3.0,1.0,0,0,0.0,55.0,70.9,6.38
231,1.0,0.5,27,2751,2.1,2.7,1.0,0,3,0.8,0.2,76.5,90.5,0.5,8.0,0.1,7.39,30.0,118.0,1141.0,3.8,3.2,0,1,1.7,74.1,90.2,7.59
232,0.0,4.0,25,2482,0.9,0.4,1.0,26,4,1.3,1.8,15.4,77.3,0.1,0.5,0.1,7.38,30.0,118.0,1006.0,1.3,0.6,12,0,0.4,15.7,68.1,7.45
233,1.0,3.0,20,2632,1.5,1.5,1.4,7,4,2.0,1.6,28.8,80.7,0.5,1.1,0.2,7.37,16.0,45.0,587.0,1.4,1.8,1,0,0.8,20.4,78.5,6.92
234,0.0,2.0,21,2357,1.9,1.4,1.9,4,9,1.3,0.6,56.7,87.6,0.9,6.4,0.2,7.52,30.0,118.0,1074.0,2.6,1.5,2,5,2.6,62.4,90.1,7.9
235,1.5,1.0,25,1988,2.1,1.4,1.9,6,9,1.1,1.1,26.1,77.3,1.4,0.6,0.0,7.51,7.0,16.0,176.0,1.4,1.0,1,0,0.6,19.0,71.6,6.6
236,1.5,1.0,26,2800,2.8,2.0,1.1,4,7,0.8,0.6,46.1,80.6,0.9,2.4,0.0,7.5,7.0,16.0,540.0,3.8,2.5,0,0,1.0,48.7,80.1,6.97
237,1.0,1.0,22,2384,3.5,3.4,0.8,4,3,1.4,0.7,45.8,82.5,0.2,2.1,0.0,7.5,16.0,45.0,666.0,4.0,2.6,1,0,0.4,36.5,75.3,7.01
238,1.0,2.0,22,2423,1.2,0.5,1.8,13,8,2.1,1.7,37.7,83.2,0.1,1.9,0.2,7.48,7.0,16.0,355.0,1.2,0.8,1,0,0.3,23.5,85.1,6.26
239,0.0,4.0,27,2631,1.2,0.9,0.9,16,4,1.5,2.2,24.3,66.4,0.1,0.4,0.1,7.43,16.0,45.0,546.0,0.8,1.1,1,0,0.6,23.9,70.7,6.52
240,0.0,0.0,33,1052,1.0,3.4,0.2,4,1,0.1,0.2,65.4,88.9,0.0,7.1,0.1,7.58,30.0,118.0,416.0,0.7,1.7,0,0,0.0,33.2,94.5,6.82
241,0.0,0.0,22,2950,3.3,2.4,0.6,1,2,0.5,0.2,57.8,77.6,0.0,6.8,0.0,7.57,7.0,16.0,540.0,3.5,1.8,1,0,0.3,61.8,73.9,7.01
242,0.0,2.0,20,1920,2.7,2.4,1.2,3,3,1.8,0.8,48.0,84.8,0.5,5.1,0.2,7.56,7.0,16.0,146.0,1.5,1.5,0,0,1.5,46.0,88.0,6.53
243,0.0,1.0,26,1730,2.4,1.6,1.3,3,3,1.9,0.6,72.7,86.4,0.3,8.7,0.2,7.56,30.0,118.0,665.0,2.6,1.4,0,2,1.7,62.2,87.1,7.04
244,1.0,3.0,27,1714,0.9,0.6,2.2,12,5,0.8,0.8,37.4,80.0,0.9,1.5,0.3,7.54,30.0,118.0,670.0,1.1,1.3,4,2,2.8,44.3,84.5,7.49
245,1.0,3.0,28,2393,1.2,0.6,2.1,12,12,2.8,0.8,47.3,84.8,1.1,1.9,0.2,7.88,30.0,118.0,1032.0,2.4,1.0,3,5,2.8,54.3,87.7,7.72
246,1.0,3.0,19,1192,2.0,1.1,2.0,6,5,2.1,1.8,32.6,78.4,1.5,1.1,0.0,7.77,7.0,16.0,404.0,1.5,0.8,0,2,2.2,32.3,78.4,6.91
247,0.0,4.0,22,2881,0.6,0.5,1.0,22,8,2.4,2.0,21.6,70.6,0.1,0.5,0.1,7.63,7.0,16.0,522.0,0.3,0.5,1,2,1.5,20.0,55.8,6.93
248,0.0,4.0,25,781,0.3,0.2,0.4,1,0,1.0,1.3,11.6,68.0,0.1,0.3,0.0,6.21,19.0,75.0,72.0,0.3,0.3,0,0,0.0,5.8,78.3,6.17
249,0.0,4.0,30,878,0.2,0.2,0.5,1,1,0.9,1.5,11.3,62.5,0.1,0.0,0.0,6.27,19.0,75.0,172.0,0.3,0.0,1,0,0.5,8.3,81.8,6.38
250,2.0,0.0,24,963,1.2,1.3,0.5,0,2,0.4,0.7,27.9,81.4,0.5,1.3,0.1,6.45,17.0,84.0,190.0,1.7,0.3,0,0,0.7,32.0,89.6,6.37
251,1.0,0.5,20,980,1.1,1.4,0.3,0,0,0.4,0.6,33.8,80.5,0.1,2.8,0.2,6.43,17.0,84.0,181.0,2.3,2.3,0,1,0.7,50.7,90.8,6.76
252,0.0,0.0,31,646,1.6,1.3,0.4,0,0,0.2,0.5,29.6,76.7,0.0,1.3,0.0,6.45,19.0,75.0,270.0,2.0,2.3,0,0,0.7,40.7,71.3,6.83
253,1.0,3.0,19,1688,0.9,0.5,0.7,3,3,2.2,2.1,16.1,81.1,0.1,0.4,0.1,6.45,19.0,75.0,227.0,0.7,0.7,0,0,0.5,11.0,81.8,6.13
254,1.0,2.5,25,534,0.7,0.4,0.4,2,0,0.9,0.7,14.8,73.0,0.0,0.4,0.1,6.48,17.0,84.0,294.0,1.0,0.7,0,0,0.3,24.5,83.0,6.53
255,1.0,3.0,20,1398,0.9,0.6,0.9,5,2,1.1,1.0,14.6,75.9,0.1,0.4,0.0,6.62,17.0,84.0,192.0,0.2,0.8,1,1,0.5,12.3,81.1,6.76
256,1.0,2.0,20,1078,1.3,0.8,1.0,0,2,0.8,0.9,33.6,80.2,0.5,2.2,0.2,6.62,17.0,84.0,169.0,1.0,1.5,0,1,2.5,43.0,73.3,7.37
257,2.0,2.0,29,1777,0.9,0.7,0.7,4,3,1.0,1.3,26.3,83.4,0.2,0.9,0.2,6.64,9.0,28.0,393.0,0.3,0.7,0,0,1.0,34.7,83.7,6.64
258,0.0,2.0,30,1201,1.1,1.7,0.8,2,0,1.3,1.0,30.7,79.1,0.3,1.4,0.1,6.65,19.0,75.0,324.0,1.0,1.0,1,0,0.2,24.3,67.1,6.47
259,2.0,3.0,25,2529,0.5,0.4,0.9,9,5,1.4,1.2,23.6,77.0,0.3,0.5,0.2,6.68,17.0,84.0,668.0,1.0,1.3,1,2,1.5,31.5,75.4,6.93
260,0.0,2.0,23,1522,1.8,1.9,1.0,0,1,0.6,0.5,39.0,81.9,0.3,3.4,0.0,6.67,19.0,75.0,229.0,1.5,1.8,0,0,0.0,22.8,72.3,6.5
261,1.0,0.0,29,2268,1.0,2.2,0.4,1,1,0.3,0.5,37.5,80.0,0.4,2.9,0.0,6.69,19.0,75.0,288.0,1.8,2.6,0,0,0.4,24.6,82.9,6.6
262,0.0,2.0,21,1381,2.3,1.9,0.4,0,0,0.6,0.8,38.6,88.9,0.0,1.0,0.0,6.69,9.0,28.0,113.0,1.3,1.3,0,0,0.0,29.7,93.3,6.77
263,2.0,0.0,31,752,2.2,1.5,0.5,0,0,0.3,0.4,29.6,76.1,0.5,0.7,0.0,6.72,9.0,28.0,6.0,0.0,0.0,0,0,0.0,4.0,50.0,6.12
264,1.0,2.0,26,531,0.9,0.6,1.8,2,4,1.1,0.9,24.7,80.4,0.8,1.0,0.2,6.74,9.0,28.0,158.0,1.4,0.2,0,0,1.2,20.0,75.0,6.4
265,0.0,4.0,25,2462,0.4,0.2,0.7,14,2,1.6,1.8,18.5,79.6,0.1,0.9,0.1,6.77,17.0,84.0,531.0,0.1,0.4,5,0,0.7,20.9,76.0,6.84
266,0.0,0.0,23,2319,1.6,2.3,0.1,2,0,0.2,0.3,39.6,81.1,0.0,3.9,0.0,6.78,17.0,84.0,623.0,2.4,2.1,1,0,0.1,43.7,83.3,7.2
267,2.0,1.0,23,2669,2.2,1.4,0.9,0,1,0.7,0.5,41.3,79.4,1.0,1.5,0.0,6.78,17.0,84.0,661.0,3.1,2.0,0,2,1.1,49.9,84.5,7.38
