,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
5,"326Stuart ArmstrongSouthampton, 30, AM(CLR)","Stuart Armstrong Southampton, 30, AM(CLR)",16(13),1433,1.0,0.4,0.7,-,0.4,1.2,-,-,6.5,3,2,1.1,1,0.7,0.1,0.9,1.4,21.1,78.6,0.1,0.7,-
6,"327Shane LongSouthampton, 35, AM(R),FW","Shane Long Southampton, 35, AM(R),FW",12(14),1271,0.6,0.3,1.0,-,0.7,0.5,-,-,6.5,5,1,1.2,0.5,0.9,0.5,0.8,2.0,11.7,64.6,-,-,-
7,"328DeAndre YedlinNewcastle, 28, D(R),M(R)","DeAndre Yedlin Newcastle, 28, D(R),M(R)",28(1),2475,1.9,1.0,1.4,0.2,2.4,0.8,0.3,1,6.5,1,2,0.4,1,0.4,0.1,0.3,1.2,25.2,71.6,0.6,0.9,-
8,"329Dominic SolankeBournemouth, 24, FW","Dominic Solanke Bournemouth, 24, FW",2(8),342,0.8,0.2,0.2,0.1,0.9,0.7,0.1,-,6.5,-,1,1.1,0.8,0.9,0.1,0.9,1.5,9.9,71.7,-,0.2,-
9,"330Jordan AyewCrystal Palace, 30, AM(CLR),FW","Jordan Ayew Crystal Palace, 30, AM(CLR),FW",14(6),1187,1.9,0.4,1.6,-,0.3,0.7,-,-,6.5,1,2,1.4,0.8,1.3,0.5,1.6,2.4,13.3,77.7,-,0.3,-
0,"311Kasper SchmeichelLeicester, 35, GK","Kasper Schmeichel Leicester, 35, GK",38,3420,-,0.1,-,-,0.8,-,-,-,6.54,-,-,-,-,0.1,-,-,-,29.4,65.5,-,9.2,-
1,"312Adam LallanaLiverpool, 34, M(CLR)","Adam Lallana Liverpool, 34, M(CLR)",5(8),465,1.2,0.4,0.3,-,0.1,0.5,0.1,-,6.53,-,-,0.4,0.7,0.8,-,0.8,0.8,23.2,82.1,0.2,0.4,-
2,"313KenedyNewcastle, 26, D(L),M(LR)","Kenedy Newcastle, 26, D(L),M(LR)",14(11),1345,1.2,1.3,0.8,-,0.8,0.7,-,-,6.53,1,1,1.2,0.4,0.9,0.2,1.6,1.7,18.5,72.3,0.4,0.7,-
3,"314Samir NasriWest Ham, 34, M(CLR)","Samir Nasri West Ham, 34, M(CLR)",3(2),246,-,0.2,0.6,-,0.2,-,-,-,6.53,-,2,0.6,1.2,0.4,0.6,-,-,31.0,88.4,0.2,1.4,-
4,"315Victor WanyamaTottenham, 30, DMC","Victor Wanyama Tottenham, 30, DMC",4(9),513,1,0.5,0.8,-,0.7,0.5,0.2,-,6.53,1,-,0.5,0.2,0.5,-,0.3,0.6,25.1,81.0,0.1,0.1,-
5,"316Jack StephensSouthampton, 28, D(CR)","Jack Stephens Southampton, 28, D(CR)",19(5),1699,1,1.5,0.5,0.3,3.9,0.5,0.5,-,6.52,1,-,0.3,0.2,0.3,-,0.2,0.4,32.0,75.0,-,2.4,-
6,"317Phil FodenMan City, 22, AM(CLR),FW","Phil Foden Man City, 22, AM(CLR),FW",3(10),330,0.5,0.3,0.3,-,0.1,0.5,-,-,6.52,1,-,1.1,0.6,0.4,-,0.4,0.3,17.8,86.6,0.1,0.2,-
7,"318Ken SemaWatford, 28, M(CLR)","Ken Sema Watford, 28, M(CLR)",9(8),756,0.9,0.5,0.8,0.1,0.2,0.7,-,-,6.52,1,2,0.7,0.5,0.5,0.1,1.6,1.3,13.9,72.5,0.1,-,-
8,"319Jonas LösslHuddersfield, 33, GK","Jonas Lössl Huddersfield, 33, GK",30(1),2777,-,0.1,-,-,1.0,-,-,-,6.52,-,1,-,0.1,0.1,-,-,-,32.5,61.2,-,10.5,-
