,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
112,"104Gareth BaleReal Madrid, 32, M(CLR),FW","Gareth Bale Real Madrid, 32, M(CLR),FW",1092,0.6,0.4,1,0,0.4,0.7,0.1,6.82,2,2,2.1,0.8,0.6,0.3,0.7,1.5,27.3,79.1,0.6,1.4,0,"Gareth Bale Real Madrid, 32, M(CLR),FW",117.0,0,1.3,0,0,0,13.0,69.2,6.21,Gareth Bale,Real Madrid,29,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",17.000,134.0,1.0,3.0
113,"107José GiménezAtletico, 27, D(CR)","José Giménez Atletico, 27, D(CR)",1753,1.0,1.1,0.7,0.1,3.4,0.2,0.3,6.82,0,0,0.5,0,0.7,0.1,0.1,0.2,43.5,85.7,0,3.6,0,"José Giménez Atletico, 27, D(CR)",300.0,0.6,0.2,0,1,0.4,37.2,90.3,6.92,José Giménez,Atletico,24,ATL  Club Atlético de Madrid  Atlético,D(CR),22.000,127.0,1.0,0.0
114,"92ArthurBarcelona, 25, DMC","Arthur Barcelona, 25, DMC",1185,0.7,0.2,0.5,0,0.2,0.4,0,6.84,3,3,0.4,0.6,2.1,0,0.9,1.1,48.4,91.5,0.1,1.9,0.1,"Arthur Barcelona, 25, DMC",298.0,1.5,0.5,0,1,0.5,66.5,89.8,6.97,Arthur,Barcelona,22,BAR  FC Barcelona  Barcelona,DMC,24.000,128.0,0.0,1.0
115,"96Arturo VidalBarcelona, 35, M(CR)","Arturo Vidal Barcelona, 35, M(CR)",1663,1.9,0.5,1.3,0,0.4,1.0,0.2,6.83,8,2,0.8,0.7,0.7,0.2,0.5,0.7,37.0,88.4,0.1,1.3,0,"Arturo Vidal Barcelona, 35, M(CR)",420.0,1.6,0.3,0,1,1,39.4,88.0,6.3,Arturo Vidal,Barcelona,32,BAR  FC Barcelona  Barcelona,M(CR),24.000,128.0,1.0,2.0
116,"85Sergi RobertoBarcelona, 30, D(R),M(CR)","Sergi Roberto Barcelona, 30, D(R),M(CR)",2342,1.2,1.1,0.6,0,1.1,0.3,0.1,6.85,1,2,0.2,0.8,1.3,0.1,0.7,0.9,67.1,91.8,0.3,1.1,0,"Sergi Roberto Barcelona, 30, D(R),M(CR)",411.0,1.2,0.8,0,0,0.5,51.5,91.6,6.4,Sergi Roberto,Barcelona,27,BAR  FC Barcelona  Barcelona,"D(R),M(CR)",24.000,128.0,1.5,1.0
117,"87Eder MilitãoReal Madrid, 24, D(CR)","Eder Militão Real Madrid, 24, D(CR)",1020,1.7,1.3,1.2,0.8,2.7,0.5,0.4,6.85,0,0,0.1,0.1,1,0.1,0.4,0.5,44.7,87.5,0.1,2.5,0.1,"Eder Militão Real Madrid, 24, D(CR)",270.0,2.3,1.3,0,0,0,59.3,87.1,6.82,Eder Militão,Real Madrid,21,RM  Real Madrid CF  Real Madrid,D(CR),17.000,134.0,1.0,0.0
118,"88Frenkie de JongBarcelona, 25, D(C),DMC","Frenkie de Jong Barcelona, 25, D(C),DMC",2121,0.9,0.7,0.8,0,0.3,0.5,0.2,6.85,2,2,0.1,0.9,1.1,0,1,1,56.4,91.8,0,2.1,0.1,"Frenkie de Jong Barcelona, 25, D(C),DMC",747.0,1.8,1.3,0,0,0.3,61.2,91.1,6.9,Frenkie de Jong,Barcelona,22,BAR  FC Barcelona  Barcelona,"D(C),DMC",24.000,128.0,0.0,0.5
119,"72Álvaro MorataAtletico, 29, AM(L),FW","Álvaro Morata Atletico, 29, AM(L),FW",2105,0.5,0.1,1.6,0,0.7,0.4,0.1,6.88,12,2,2,0.7,1.7,1.1,1.4,2.2,14.6,64.4,0,0.1,0.1,"Álvaro Morata Atletico, 29, AM(L),FW",485.0,0.6,0.5,3,1,0.4,13.6,66.1,6.81,Álvaro Morata,Atletico,26,ATL  Club Atlético de Madrid  Atlético,"AM(L),FW",22.000,127.0,2.0,3.0
120,"77Jordi AlbaBarcelona, 33, D(L),M(L)","Jordi Alba Barcelona, 33, D(L),M(L)",2190,0.7,1.4,0.7,0.2,1,0.8,0.1,6.87,2,5,0.3,1.1,0.7,0.2,0.2,0.6,70.7,88.6,0.5,2.4,0.1,"Jordi Alba Barcelona, 33, D(L),M(L)",356.0,0.2,1.4,0,1,1.4,41.6,85.1,6.49,Jordi Alba,Barcelona,30,BAR  FC Barcelona  Barcelona,"D(L),M(L)",24.000,128.0,2.0,1.0
121,"65Clément LengletBarcelona, 26, D(C)","Clément Lenglet Barcelona, 26, D(C)",2428,1.6,1.3,1.1,0.6,2.6,0.6,0.5,6.9,2,1,0.4,0.2,0.9,0.1,0.2,0.1,76.4,92.3,0,3.8,0,"Clément Lenglet Barcelona, 26, D(C)",721.0,0.7,1.1,1,0,0,65.6,87.8,6.54,Clément Lenglet,Barcelona,23,BAR  FC Barcelona  Barcelona,D(C),24.000,128.0,0.0,0.0
122,"42Raphaël VaraneReal Madrid, 29, D(C)","Raphaël Varane Real Madrid, 29, D(C)",2823,0.9,1,0.7,0.6,3.7,0.3,0.5,6.98,2,1,0.3,0.2,0.4,0,0.1,0.3,52.2,87.3,0,5.0,0,"Raphaël Varane Real Madrid, 29, D(C)",720.0,1.1,1.3,0,0,0.1,65.4,88.7,6.36,Raphaël Varane,Real Madrid,26,RM  Real Madrid CF  Real Madrid,D(C),17.000,134.0,0.0,0.0
123,"45Antoine GriezmannBarcelona, 31, AM(CLR),FW","Antoine Griezmann Barcelona, 31, AM(CLR),FW",2562,0.9,0.3,0.3,0,0.5,0.7,0.1,6.97,9,4,1.6,0.9,0.6,0.5,0.6,1.2,31.9,81.8,0.1,0.9,0.1,"Antoine Griezmann Barcelona, 31, AM(CLR),FW",657.0,0.8,0.7,2,0,0.4,32.0,84.4,6.54,Antoine Griezmann,Barcelona,28,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",24.000,128.0,1.0,3.0
124,"46FelipeAtletico, 33, D(C)","Felipe Atletico, 33, D(C)",2099,1.1,1.6,1.2,0.2,5,0.4,0.5,6.97,1,0,0.8,0.2,0.6,0,0.1,0.4,36.8,76.8,0,2.4,0,"Felipe Atletico, 33, D(C)",661.0,1.5,1.8,1,0,0,35.9,76.3,7.02,Felipe,Atletico,30,ATL  Club Atlético de Madrid  Atlético,D(C),22.000,127.0,0.0,0.0
125,"31Gerard PiquéBarcelona, 35, D(C)","Gerard Piqué Barcelona, 35, D(C)",3096,0.9,1,0.9,0.7,4.3,0.3,0.7,7.03,1,0,0.4,0.1,0.5,0,0.3,0.4,76.6,91.8,0,4.3,0,"Gerard Piqué Barcelona, 35, D(C)",630.0,0.6,1.4,0,0,0.1,76.9,91.6,6.76,Gerard Piqué,Barcelona,32,BAR  FC Barcelona  Barcelona,D(C),24.000,128.0,0.0,0.0
126,"33KokeAtletico, 30, M(CLR)","Koke Atletico, 30, M(CLR)",2699,2.2,0.9,0.7,0.1,0.7,1.9,0.3,7.02,4,5,0.7,1.8,1.0,0,1.1,1.4,51.4,85.2,0.6,1.3,0.1,"Koke Atletico, 30, M(CLR)",800.0,1.8,0.8,0,1,1.6,56.3,87.2,6.82,Koke,Atletico,27,ATL  Club Atlético de Madrid  Atlético,M(CLR),22.000,127.0,1.0,2.0
127,"34Daniel ParejoValencia, 33, M(C)","Daniel Parejo Valencia, 33, M(C)",3030,1.9,0.6,0.7,0,0.5,2,0.3,7.01,8,3,1,1.7,2.6,0.1,0.9,1,64.1,86.3,1.4,6.0,0.1,"Daniel Parejo Valencia, 33, M(C)",720.0,1.5,1,1,3,2.3,69.5,87.8,7.15,Daniel Parejo,Valencia,30,VAL  Valencia CF  Valencia,M(C),17.000,54.0,0.0,2.0
128,"35Luka ModricReal Madrid, 36, M(C)","Luka Modric Real Madrid, 36, M(C)",1998,1.2,0.7,1,0,0.3,0.8,0.1,7.01,3,7,1,1.3,0.9,0,0.9,1,44.8,88.6,0.5,3.7,0.1,"Luka Modric Real Madrid, 36, M(C)",392.0,0.7,1.3,1,0,0.8,51.3,89.3,6.46,Luka Modric,Real Madrid,33,RM  Real Madrid CF  Real Madrid,M(C),17.000,134.0,0.0,2.0
129,"36Ferland MendyReal Madrid, 27, D(L),M(L)","Ferland Mendy Real Madrid, 27, D(L),M(L)",1806,1.3,0.9,1,0.2,1.0,0.2,0.2,7.01,1,2,0.3,0.8,1.2,0,0.7,1.5,40.4,87.9,0.5,2.0,0,"Ferland Mendy Real Madrid, 27, D(L),M(L)",408.0,1.6,1.0,0,0,0.8,42.6,89.2,6.59,Ferland Mendy,Real Madrid,24,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",17.000,134.0,2.0,1.0
130,"37Santiago AriasAtletico, 30, D(R)","Santiago Arias Atletico, 30, D(R)",1076,2.6,1.4,0.6,0.1,1.1,0.6,0.5,7.0,0,1,0.4,0.8,1.1,0.1,0.2,0.8,36.4,78.2,0.4,1.1,0,"Santiago Arias Atletico, 30, D(R)",180.0,2.5,1.5,0,0,1.5,56.5,85.0,7.15,Santiago Arias,Atletico,27,ATL  Club Atlético de Madrid  Atlético,D(R),22.000,127.0,2.0,0.0
131,"40Kieran TrippierAtletico, 31, D(LR),M(R)","Kieran Trippier Atletico, 31, D(LR),M(R)",1981,2.1,1,0.8,0.2,1.5,0.8,0.3,6.99,0,4,0.1,1.6,0.5,0.1,0.4,0.9,37.6,76.7,1.3,1.8,0.1,"Kieran Trippier Atletico, 31, D(LR),M(R)",541.0,1.5,1.2,0,1,2.0,52.3,76.1,6.97,Kieran Trippier,Atletico,28,ATL  Club Atlético de Madrid  Atlético,"D(LR),M(R)",22.000,127.0,2.0,1.0
132,"25Thomas ParteyAtletico, 28, D(R),M(CR)","Thomas Partey Atletico, 28, D(R),M(CR)",2553,2.0,1.4,1.4,0,1.1,0.9,0.2,7.08,3,0,0.9,0.5,0.9,0,0.4,0.7,46.8,83.4,0.1,2.9,0,"Thomas Partey Atletico, 28, D(R),M(CR)",736.0,3.6,1.5,1,1,1.6,61.6,84.8,7.55,Thomas Partey,Atletico,25,ATL  Club Atlético de Madrid  Atlético,"D(R),M(CR)",22.000,127.0,1.5,1.0
133,"27Sergio RamosReal Madrid, 36, D(CR)","Sergio Ramos Real Madrid, 36, D(CR)",3017,1.3,1.4,1.5,0.4,2.8,0.6,0.3,7.07,11,0,1.1,0.1,0.8,0.2,0.1,0.4,61.4,91.0,0,6.8,0,"Sergio Ramos Real Madrid, 36, D(CR)",446.0,0.6,2,2,0,0,68.8,92.2,6.93,Sergio Ramos,Real Madrid,33,RM  Real Madrid CF  Real Madrid,D(CR),17.000,134.0,1.0,0.0
134,"28Sergio BusquetsBarcelona, 33, DMC","Sergio Busquets Barcelona, 33, DMC",2491,2.4,1.3,1.4,0,0.6,0.9,0.2,7.07,2,2,0.3,0.7,1.5,0,0.4,0.5,78.0,89.9,0,3.3,0.2,"Sergio Busquets Barcelona, 33, DMC",509.0,1.1,2.1,0,0,0.3,61.4,89.5,6.54,Sergio Busquets,Barcelona,30,BAR  FC Barcelona  Barcelona,DMC,24.000,128.0,0.0,1.0
135,"14Toni KroosReal Madrid, 32, M(C)","Toni Kroos Real Madrid, 32, M(C)",2656,1.6,0.7,0.8,0,0.4,1.5,0,7.2,4,5,1.6,1.7,1.2,0.1,0.4,0.5,66.7,93.5,1,6.9,0,"Toni Kroos Real Madrid, 32, M(C)",540.0,2.5,1.5,1,1,4,83.3,93.8,7.84,Toni Kroos,Real Madrid,29,RM  Real Madrid CF  Real Madrid,M(C),17.000,134.0,0.0,2.0
136,"15Daniel CarvajalReal Madrid, 30, D(R)","Daniel Carvajal Real Madrid, 30, D(R)",2741,2.1,1.2,1.4,0.2,1.1,0.6,0.5,7.18,1,5,0.6,1.3,1.0,0.1,0.8,1.3,64.4,86.6,0.7,2.9,0,"Daniel Carvajal Real Madrid, 30, D(R)",623.0,2.1,0.9,0,1,1.4,61.3,84.6,6.85,Daniel Carvajal,Real Madrid,27,RM  Real Madrid CF  Real Madrid,D(R),17.000,134.0,2.0,0.0
137,"19MarceloReal Madrid, 34, D(L),M(L)","Marcelo Real Madrid, 34, D(L),M(L)",1299,1.3,1.2,0.5,0.1,1.2,1.3,0.1,7.15,1,2,1.1,1.7,1.2,0,0.7,1.3,59.2,84.2,1.1,3.3,0.1,"Marcelo Real Madrid, 34, D(L),M(L)",267.0,0.8,1.3,0,3,2,40.3,86.3,7.41,Marcelo,Real Madrid,31,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",17.000,134.0,2.0,1.0
138,"1Lionel MessiBarcelona, 34, AM(CR),FW","Lionel Messi Barcelona, 34, AM(CR),FW",2881,0.6,0.2,0.6,0,0,0.5,0,8.71,25,21,4.8,2.7,2.1,0.4,2.4,2.1,59.8,82.6,0.8,2.2,0.6,"Lionel Messi Barcelona, 34, AM(CR),FW",661.0,0.3,0.3,3,3,2.1,46.9,81.9,8.37,Lionel Messi,Barcelona,31,BAR  FC Barcelona  Barcelona,"AM(CR),FW",24.000,128.0,1.0,3.0
139,"3CasemiroReal Madrid, 30, DMC","Casemiro Real Madrid, 30, DMC",3091,2.7,1.9,2.5,0.1,1.9,1.7,0.3,7.47,4,3,1.3,0.4,1.9,0.1,0.8,0.7,61.5,84.1,0.2,6.5,0,"Casemiro Real Madrid, 30, DMC",690.0,2.9,1.0,1,1,0.9,64.3,84.4,7.13,Casemiro,Real Madrid,27,RM  Real Madrid CF  Real Madrid,DMC,17.000,134.0,0.0,1.0
140,"4Karim BenzemaReal Madrid, 34, FW","Karim Benzema Real Madrid, 34, FW",3155,0.5,0.2,0.6,0,0.8,0.4,0.1,7.44,21,8,3.4,1.6,0.4,0.7,1.1,1.7,34.7,86.2,0,1.4,0.1,"Karim Benzema Real Madrid, 34, FW",643.0,0.5,0.3,5,2,2.1,36.3,87.2,7.56,Karim Benzema,Real Madrid,31,RM  Real Madrid CF  Real Madrid,FW,17.000,134.0,0.0,4.0
141,"5Luis SuárezBarcelona, 35, AM(CLR),FW","Luis Suárez Barcelona, 35, AM(CLR),FW",2002,0.1,0,0.5,0,0.4,0.4,0,7.33,16,8,2.8,0.9,0.9,0.6,0.9,1.2,23.4,75.5,0.1,0.9,0,"Luis Suárez Barcelona, 35, AM(CLR),FW",568.0,0.3,0.6,5,2,1.6,25.6,73.2,7.59,Luis Suárez,Barcelona,32,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",24.000,128.0,1.0,3.0
142,"8Eden HazardReal Madrid, 31, M(CLR),FW","Eden Hazard Real Madrid, 31, M(CLR),FW",1088,0.4,0.4,0.8,0,0,0.8,0,7.3,1,3,1.2,1.3,3.1,0.1,2.1,1.8,35.9,85.9,0.2,1.4,0,"Eden Hazard Real Madrid, 31, M(CLR),FW",458.0,0.5,0.5,0,1,1.8,43.2,88.4,7.11,Eden Hazard,Real Madrid,28,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",17.000,134.0,1.0,3.0
143,"10Saúl ÑíguezAtletico, 27, D(CL),M(CLR)","Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",3076,2.7,1.6,1.8,0.1,1.6,1.4,0.4,7.22,6,0,1.3,0.4,0.7,0.2,0.9,1.1,47.7,79.3,0.1,2.2,0.1,"Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",840.0,2.0,1.4,1,0,0.9,50.9,79.7,7.3,Saúl Ñíguez,Atletico,24,ATL  Club Atlético de Madrid  Atlético,"D(CL),M(CLR)",22.000,127.0,1.0,1.0
144,"444Sebastiano LupertoNapoli, 25, D(C)","Sebastiano Luperto Napoli, 25, D(C)",525,1.3,0.7,0.8,0.4,1.8,0.3,0.3,6.32,0,0,0.1,0.2,0.1,0,0.2,0,41.0,90.0,0.1,0.9,0,"Sebastiano Luperto Napoli, 25, D(C)",135.0,0,1.5,0,0,1,39.5,77.2,6.41,Sebastiano Luperto,Napoli,22,NAP  SSC Napoli  Napoli,D(C),19.000,77.0,0.0,0.0
145,"421Diego DemmeNapoli, 30, DMC","Diego Demme Napoli, 30, DMC",904,1.2,0.5,1.7,0,0.6,1,0.1,6.37,1,0,0.3,0.6,0.7,0,0.5,0.5,51.7,92.4,0,2.3,0,"Diego Demme Napoli, 30, DMC",126.0,0,2,0,0,0.5,37.5,88.0,6.22,Diego Demme,Napoli,27,NAP  SSC Napoli  Napoli,DMC,19.000,77.0,0.0,1.0
146,"394Daniele RuganiJuventus, 27, D(C)","Daniele Rugani Juventus, 27, D(C)",688,0.8,1.1,0.8,0.1,1.5,0.1,0.4,6.41,0,0,0.6,0,0.1,0,0,0.1,45.1,87.1,0,1.2,0,"Daniele Rugani Juventus, 27, D(C)",180.0,1.5,0.5,0,0,0,68.5,92.7,7.09,Daniele Rugani,Juventus,24,JUV  Juventus  Juventus,D(C),22.000,117.0,0.0,0.0
147,"398Eljif ElmasNapoli, 22, M(CLR)","Eljif Elmas Napoli, 22, M(CLR)",1128,0.6,0.4,1.2,0,0.2,0.6,0,6.4,1,1,0.9,0.6,0.6,0,0.6,1.1,25.5,91.6,0,0.4,0,"Eljif Elmas Napoli, 22, M(CLR)",104.0,0,0,0,0,0.2,16.4,85.4,6.25,Eljif Elmas,Napoli,19,NAP  SSC Napoli  Napoli,M(CLR),19.000,77.0,1.0,2.0
148,"377Sami KhediraJuventus, 35, M(C)","Sami Khedira Juventus, 35, M(C)",685,1.2,0.3,1.3,0,0.9,1.3,0.1,6.43,0,1,1.0,0.7,0.3,0,0.4,0.8,25.5,88.2,0.3,0.9,0.2,"Sami Khedira Juventus, 35, M(C)",265.0,1.4,0.6,0,0,1,28.0,86.4,6.53,Sami Khedira,Juventus,32,JUV  Juventus  Juventus,M(C),22.000,117.0,0.0,2.0
149,"367Fernando LlorenteNapoli, 37, FW","Fernando Llorente Napoli, 37, FW",494,0,0.1,0.6,0.1,0.2,0.1,0,6.45,3,1,1.9,0.6,0.5,0.2,0.6,0.9,9.0,81.0,0,0.2,0,"Fernando Llorente Napoli, 37, FW",86.0,0.2,0.2,1,0,0.3,6.7,70.0,6.35,Fernando Llorente,Napoli,34,NAP  SSC Napoli  Napoli,FW,19.000,77.0,0.0,4.0
150,"358Andrea MasielloAtalanta, 36, D(CR)","Andrea Masiello Atalanta, 36, D(CR)",546,1.6,1.4,1.4,0,1.9,1.0,0.6,6.46,0,0,0,0.4,0.1,0,0.1,0,43.1,82.5,0.1,3.1,0,"Andrea Masiello Atalanta, 36, D(CR)",221.0,1,2,0,0,0,34.5,92.0,6.26,Andrea Masiello,Atalanta,33,ATA  Atalanta BC  Atalanta,D(CR),20.000,33.5,1.0,0.0
151,"323Federico BernardeschiJuventus, 28, M(CLR),FW","Federico Bernardeschi Juventus, 28, M(CLR),FW",1576,0.4,0.4,1.1,0,0.3,0.7,0,6.52,1,1,1.7,1.2,0.8,0.2,0.8,1.4,21.6,85.9,0.6,1,0,"Federico Bernardeschi Juventus, 28, M(CLR),FW",263.0,0.2,0,1,1,0.5,14.0,77.4,6.58,Federico Bernardeschi,Juventus,25,JUV  Juventus  Juventus,"M(CLR),FW",22.000,117.0,1.0,3.0
152,"324Hirving LozanoNapoli, 26, AM(LR),FW","Hirving Lozano Napoli, 26, AM(LR),FW",1021,0.2,0.2,0.8,0,0.1,0.5,0,6.52,4,1,1.3,0.8,1.4,0.2,0.6,1.0,11.4,80.1,0.2,0.1,0,"Hirving Lozano Napoli, 26, AM(LR),FW",414.0,0.6,0.6,1,0,0.6,13.3,84.9,6.54,Hirving Lozano,Napoli,23,NAP  SSC Napoli  Napoli,"AM(LR),FW",19.000,77.0,2.0,3.0
153,"315Blaise MatuidiJuventus, 35, M(CL)","Blaise Matuidi Juventus, 35, M(CL)",2232,1.4,0.6,1.1,0,0.3,0.6,0.2,6.53,0,2,0.4,0.5,0.7,0.1,0.5,1.1,29.5,89.1,0.2,0.6,0,"Blaise Matuidi Juventus, 35, M(CL)",340.0,1.4,1.4,1,0,0.4,31.2,87.8,6.69,Blaise Matuidi,Juventus,32,JUV  Juventus  Juventus,M(CL),22.000,117.0,1.0,2.0
154,"297Borja ValeroInter, 37, M(CL)","Borja Valero Inter, 37, M(CL)",923,0.9,0.4,0.6,0,0.4,0.9,0.2,6.55,2,0,0.6,0.5,0.7,0.1,0.4,0.5,27.9,90.0,0,1.6,0,"Borja Valero Inter, 37, M(CL)",154.0,1,0.7,0,0,1,27.0,88.9,6.33,Borja Valero,Inter,34,INT  FC Internazionale Milano  Inter,M(CL),25.000,44.0,1.0,2.0
155,"281Stanislav LobotkaNapoli, 27, DMC","Stanislav Lobotka Napoli, 27, DMC",753,0.8,0.6,0.5,0,0.1,0.5,0.1,6.57,0,0,0.1,0.4,1.1,0,0.4,0.3,45.6,94.7,0.1,2.8,0,"Stanislav Lobotka Napoli, 27, DMC",45.0,0,0,0,0,2,38.0,86.8,6.34,Stanislav Lobotka,Napoli,24,NAP  SSC Napoli  Napoli,DMC,19.000,77.0,0.0,1.0
156,"257Milan SkriniarInter, 27, D(C)","Milan Skriniar Inter, 27, D(C)",2628,1.2,0.9,1.6,0.1,2.6,0.6,0.3,6.61,0,0,0.4,0.3,0.8,0,0.3,0.3,62.4,92.1,0,3.7,0,"Milan Skriniar Inter, 27, D(C)",540.0,2.5,1.8,0,0,0.3,54.3,85.6,6.74,Milan Skriniar,Inter,24,INT  FC Internazionale Milano  Inter,D(C),25.000,44.0,0.0,0.0
157,"242Aaron RamseyJuventus, 31, M(CLR)","Aaron Ramsey Juventus, 31, M(CLR)",1049,0.8,0.5,0.9,0,0.5,0.8,0.1,6.63,3,1,1.2,0.8,0.8,0.1,0.8,1.2,29.6,88.0,0,0.5,0,"Aaron Ramsey Juventus, 31, M(CLR)",200.0,0.3,0,1,0,0.7,17.3,89.4,6.25,Aaron Ramsey,Juventus,28,JUV  Juventus  Juventus,M(CLR),22.000,117.0,1.0,2.0
158,"223Hans HateboerAtalanta, 28, D(R),M(R)","Hans Hateboer Atalanta, 28, D(R),M(R)",2355,1.1,0.3,1.4,0.1,0.8,0.6,0.2,6.66,0,4,0.6,1.4,0.6,0.2,0.6,0.9,36.4,85.7,0.7,0.5,0,"Hans Hateboer Atalanta, 28, D(R),M(R)",591.0,0.9,0.8,2,1,0.6,23.0,81.2,6.61,Hans Hateboer,Atalanta,25,ATA  Atalanta BC  Atalanta,"D(R),M(R)",20.000,33.5,2.0,1.0
159,"225AllanNapoli, 31, DMC","Allan Napoli, 31, DMC",1281,2.2,0.7,1.3,0,0.4,1.6,0.1,6.66,2,1,0.5,0.7,1.0,0,0.7,1.3,35.2,87.4,0.1,2.1,0,"Allan Napoli, 31, DMC",445.0,3.8,0.7,0,0,0,44.5,85.0,6.9,Allan,Napoli,28,NAP  SSC Napoli  Napoli,DMC,19.000,77.0,0.0,1.0
160,"229DaniloJuventus, 30, D(CLR),DMC","Danilo Juventus, 30, D(CLR),DMC",1442,1.4,1.2,0.9,0.2,1.7,0.5,0.1,6.66,2,0,0.6,0.7,0.6,0.1,0.1,0.5,49.7,87.4,0.1,2.1,0,"Danilo Juventus, 30, D(CLR),DMC",470.0,2.2,1.3,0,0,0.2,61.5,87.5,6.8,Danilo,Juventus,27,JUV  Juventus  Juventus,"D(CLR),DMC",22.000,117.0,0.5,0.5
161,"213Matías VecinoInter, 30, M(C)","Matías Vecino Inter, 30, M(C)",1281,1.6,0.8,1.0,0,1.3,1.4,0.2,6.68,2,2,1.4,0.8,0.6,0.2,0.6,0.6,26.3,78.5,0.1,0.8,0,"Matías Vecino Inter, 30, M(C)",238.0,2.3,2.3,1,0,1,29.0,55.2,7.09,Matías Vecino,Inter,27,INT  FC Internazionale Milano  Inter,M(C),25.000,44.0,0.0,2.0
162,"202Leonardo BonucciJuventus, 35, D(C)","Leonardo Bonucci Juventus, 35, D(C)",3086,0.8,0.9,0.7,0.4,2.4,0.1,0.8,6.7,3,0,0.6,0.3,0.5,0,0.1,0.2,58.7,86.9,0.1,5.4,0,"Leonardo Bonucci Juventus, 35, D(C)",630.0,0.7,1.3,0,0,0.1,87.3,89.2,6.87,Leonardo Bonucci,Juventus,32,JUV  Juventus  Juventus,D(C),22.000,117.0,0.0,0.0
163,"192Timothy CastagneAtalanta, 26, D(CLR),M(LR)","Timothy Castagne Atalanta, 26, D(CLR),M(LR)",1764,1.1,0.6,0.7,0.2,0.6,0.4,0.2,6.72,1,2,0.7,0.8,0.3,0.2,0.4,0.9,34.9,85.4,0.6,0.5,0,"Timothy Castagne Atalanta, 26, D(CLR),M(LR)",393.0,0.5,0.2,1,0,1.3,28.0,85.1,6.38,Timothy Castagne,Atalanta,23,ATA  Atalanta BC  Atalanta,"D(CLR),M(LR)",20.000,33.5,1.5,1.0
164,"196Kostas ManolasNapoli, 30, D(C)","Kostas Manolas Napoli, 30, D(C)",2178,0.9,1,0.9,0.7,2.8,0.3,0.5,6.71,4,0,0.7,0.1,0.6,0,0.1,0.3,57.8,91.8,0,2.3,0,"Kostas Manolas Napoli, 30, D(C)",540.0,0.5,1.2,0,0,0,45.2,90.4,6.81,Kostas Manolas,Napoli,27,NAP  SSC Napoli  Napoli,D(C),19.000,77.0,0.0,0.0
165,"181Mattia De SciglioJuventus, 29, D(CLR),M(LR)","Mattia De Sciglio Juventus, 29, D(CLR),M(LR)",470,1.1,0.9,0,0,1.6,0.9,0.2,6.73,0,0,0.1,0.2,0.3,0,0.6,0.8,32.2,82.8,0.1,1.8,0,"Mattia De Sciglio Juventus, 29, D(CLR),M(LR)",180.0,1.5,0.5,0,0,0,48.5,80.4,7.22,Mattia De Sciglio,Juventus,26,JUV  Juventus  Juventus,"D(CLR),M(LR)",22.000,117.0,1.5,1.0
166,"188Kalidou KoulibalyNapoli, 30, D(C)","Kalidou Koulibaly Napoli, 30, D(C)",2108,2,1.2,1.4,0.4,2.4,0.4,0.6,6.72,0,0,0.6,0.4,0.6,0,0.2,0.4,67.4,91.4,0,4.6,0,"Kalidou Koulibaly Napoli, 30, D(C)",630.0,2,1.7,0,0,0.1,59.7,84.2,7.19,Kalidou Koulibaly,Napoli,27,NAP  SSC Napoli  Napoli,D(C),19.000,77.0,0.0,0.0
167,"178Mattia CaldaraAtalanta, 28, D(C)","Mattia Caldara Atalanta, 28, D(C)",960,1.5,2.1,1.4,0.4,1.6,0.4,0.4,6.73,0,1,0.4,0.1,0.5,0.1,0.1,0.6,31.9,88.1,0,1.9,0,"Mattia Caldara Atalanta, 28, D(C)",255.0,0.7,1.7,0,0,0,23.7,85.9,6.29,Mattia Caldara,Atalanta,25,ATA  Atalanta BC  Atalanta,D(C),20.000,33.5,0.0,0.0
168,"166Douglas CostaJuventus, 31, M(CLR)","Douglas Costa Juventus, 31, M(CLR)",793,0.1,0.2,0.4,0,0.2,0.5,0,6.75,1,4,0.8,1.3,0.4,0.1,0.7,1.1,18.7,83.8,0.3,1.2,0,"Douglas Costa Juventus, 31, M(CLR)",20.0,0,0,1,0,0,20.0,85.0,7.53,Douglas Costa,Juventus,28,JUV  Juventus  Juventus,M(CLR),22.000,117.0,1.0,2.0
169,"169José CallejónNapoli, 35, M(LR),FW","José Callejón Napoli, 35, M(LR),FW",2176,0.4,0.3,0.4,0,0.3,0.5,0.1,6.75,4,7,1.3,1.9,1.3,0.3,0.2,0.6,31.5,87.8,1.5,1.2,0.1,"José Callejón Napoli, 35, M(LR),FW",573.0,0.9,0.6,0,1,2.7,34.3,85.4,6.97,José Callejón,Napoli,32,NAP  SSC Napoli  Napoli,"M(LR),FW",19.000,77.0,2.0,3.0
